game_id,skill_level,estimated_rating,rating_bucket,cheat_pct,is_cheat,suspect_color,n_moves,result,acpl,acpl_opening,acpl_middlegame,acpl_endgame,top1_match_rate,top3_match_rate,cp_loss_std,cp_loss_median,only_move_match_rate,blunder_rate,mistake_rate
916,0,1320,1250-1400,10,1,white,47,1-0,107.0,51.5,134.71428571428572,105.3125,0.3617021276595745,0.6170212765957447,166.0055113158417,47.0,0.6666666666666666,0.14893617021276595,0.40425531914893614
919,0,1320,1250-1400,10,1,white,41,0-1,116.78048780487805,16.4,134.84,208.83333333333334,0.24390243902439024,0.4146341463414634,192.25117110178016,52.0,0.25,0.14634146341463414,0.3170731707317073
925,0,1320,1250-1400,10,1,white,31,0-1,73.41935483870968,25.3,92.8,105.16666666666667,0.25806451612903225,0.6129032258064516,99.56251859641351,53.0,0.5,0.0967741935483871,0.1935483870967742
921,0,1320,1250-1400,10,1,white,66,0-1,62.36363636363637,17.3,76.07407407407408,65.13793103448276,0.24242424242424243,0.5,68.0275426314506,32.5,1.0,0.045454545454545456,0.25757575757575757
932,0,1320,1250-1400,10,1,white,19,0-1,92.3157894736842,24.6,167.55555555555554,0.0,0.3157894736842105,0.631578947368421,219.6466187290703,26.0,1.0,0.05263157894736842,0.15789473684210525
930,0,1320,1250-1400,10,1,white,31,0-1,149.6451612903226,30.7,172.7058823529412,349.0,0.2903225806451613,0.6451612903225806,245.11873994073827,64.0,0.6,0.1935483870967742,0.45161290322580644
929,0,1320,1250-1400,10,1,white,38,0-1,97.78947368421052,30.9,125.5625,116.5,0.2631578947368421,0.5,221.3602871594224,32.0,0.6666666666666666,0.07894736842105263,0.13157894736842105
931,0,1320,1250-1400,10,1,black,47,0-1,50.61702127659574,26.2,17.125,87.76190476190476,0.3617021276595745,0.7872340425531915,80.41423426221422,15.0,0.8,0.0851063829787234,0.1702127659574468
928,0,1320,1250-1400,10,1,white,41,1-0,53.609756097560975,43.0,70.72,0.0,0.2682926829268293,0.5121951219512195,153.47389991004673,23.0,0.75,0.024390243902439025,0.07317073170731707
926,0,1320,1250-1400,10,1,black,50,1-0,79.0,26.8,73.77777777777777,130.0,0.4,0.66,156.24455190501843,24.0,0.75,0.12,0.24
927,0,1320,1250-1400,10,1,black,41,0-1,49.926829268292686,38.9,61.15384615384615,13.6,0.3902439024390244,0.5121951219512195,68.20213509421737,27.0,1.0,0.07317073170731707,0.17073170731707318
933,0,1320,1250-1400,10,1,white,26,1-0,36.69230769230769,21.6,46.125,0.0,0.38461538461538464,0.6153846153846154,39.89579622232169,20.5,1.0,0.0,0.07692307692307693
920,0,1320,1250-1400,10,1,white,96,1/2-1/2,26.90625,31.4,27.0625,26.228571428571428,0.3645833333333333,0.6145833333333334,54.69747825635261,3.5,0.8333333333333334,0.020833333333333332,0.10416666666666667
936,0,1320,1250-1400,10,1,white,43,1-0,93.81395348837209,57.4,62.05882352941177,150.3125,0.3488372093023256,0.6744186046511628,211.63519026567516,16.0,0.5,0.09302325581395349,0.18604651162790697
934,0,1320,1250-1400,10,1,black,66,1-0,102.13636363636364,63.4,109.05357142857143,0.0,0.2727272727272727,0.6060606060606061,151.2427194705169,53.5,0.0,0.15151515151515152,0.25757575757575757
941,0,1320,1250-1400,10,1,black,29,1-0,134.72413793103448,92.3,157.05263157894737,0.0,0.41379310344827586,0.6206896551724138,221.1158062242224,36.0,0.2,0.20689655172413793,0.27586206896551724
937,0,1320,1250-1400,10,1,white,29,1-0,43.44827586206897,37.8,46.421052631578945,0.0,0.3103448275862069,0.5862068965517241,55.04016477452316,17.0,1.0,0.034482758620689655,0.13793103448275862
944,0,1320,1250-1400,10,1,black,37,0-1,64.27027027027027,16.0,52.95652173913044,250.0,0.5405405405405406,0.7027027027027027,167.11505158870196,13.0,0.0,0.05405405405405406,0.16216216216216217
935,0,1320,1250-1400,10,1,black,78,1-0,80.8076923076923,20.1,135.35714285714286,77.9074074074074,0.34615384615384615,0.6153846153846154,170.0232305162661,25.5,0.4,0.07692307692307693,0.20512820512820512
943,0,1320,1250-1400,10,1,black,40,0-1,52.95,40.2,60.94117647058823,52.30769230769231,0.5,0.625,66.28006864812379,32.0,1.0,0.05,0.15
940,0,1320,1250-1400,10,1,black,35,1-0,129.77142857142857,45.4,163.52,0.0,0.2857142857142857,0.4857142857142857,239.66441844668506,29.0,0.3333333333333333,0.2,0.3142857142857143
946,0,1320,1250-1400,10,1,white,37,1-0,60.486486486486484,21.9,96.14285714285714,0.0,0.35135135135135137,0.6216216216216216,167.23888427031417,7.0,0.3333333333333333,0.08108108108108109,0.16216216216216217
948,0,1320,1250-1400,10,1,black,54,1/2-1/2,140.2962962962963,78.7,95.0,225.45,0.35185185185185186,0.6296296296296297,257.70034490481453,38.5,0.3333333333333333,0.18518518518518517,0.3333333333333333
947,0,1320,1250-1400,10,1,white,40,1-0,44.3,24.2,70.11111111111111,22.333333333333332,0.4,0.675,59.734077376318446,16.0,0.5,0.05,0.15
942,0,1320,1250-1400,10,1,black,70,1-0,88.14285714285714,23.8,92.91666666666667,107.79166666666667,0.2857142857142857,0.6285714285714286,134.8147179029994,47.0,0.75,0.1,0.3142857142857143
949,0,1320,1250-1400,10,1,black,82,0-1,51.207317073170735,23.0,52.61538461538461,55.67796610169491,0.2682926829268293,0.6097560975609756,158.23814545857064,0.0,1.0,0.036585365853658534,0.10975609756097561
945,0,1320,1250-1400,10,1,black,57,1-0,98.47368421052632,22.4,39.26086956521739,186.91666666666666,0.3684210526315789,0.5964912280701754,195.9510416175122,15.0,0.5,0.15789473684210525,0.2631578947368421
938,0,1320,1250-1400,10,1,white,83,1-0,77.65060240963855,23.5,114.29411764705883,59.58974358974359,0.39759036144578314,0.6506024096385542,153.71217303190835,21.0,0.75,0.13253012048192772,0.20481927710843373
955,0,1320,1250-1400,10,1,black,28,0-1,37.142857142857146,20.1,46.611111111111114,0.0,0.4642857142857143,0.7142857142857143,56.56709940145311,17.5,0.0,0.03571428571428571,0.10714285714285714
950,0,1320,1250-1400,10,1,black,30,1-0,118.8,44.8,155.8,0.0,0.23333333333333334,0.43333333333333335,194.96040623675364,46.0,0.0,0.2,0.36666666666666664
956,0,1320,1250-1400,10,1,white,30,1-0,74.26666666666667,36.0,103.77777777777777,0.0,0.4,0.7,140.9883998380324,20.5,1.0,0.13333333333333333,0.2
951,0,1320,1250-1400,10,1,white,81,1-0,103.08641975308642,24.4,90.9375,133.23076923076923,0.345679012345679,0.6049382716049383,226.42602681239197,16.0,0.6,0.08641975308641975,0.24691358024691357
939,0,1320,1250-1400,10,1,black,100,*,58.44,28.5,94.47619047619048,51.81159420289855,0.33,0.56,101.80690742773797,9.0,0.7142857142857143,0.11,0.21
953,0,1320,1250-1400,10,1,black,53,1-0,180.0943396226415,48.6,128.44,324.8888888888889,0.3018867924528302,0.6037735849056604,296.9618655494366,53.0,0.5714285714285714,0.22641509433962265,0.32075471698113206
962,0,1320,1250-1400,10,1,black,22,1-0,114.63636363636364,67.0,154.33333333333334,0.0,0.09090909090909091,0.4090909090909091,206.2964648387332,62.5,0.0,0.13636363636363635,0.22727272727272727
959,0,1320,1250-1400,10,1,black,64,0-1,58.671875,37.8,71.85106382978724,0.0,0.296875,0.578125,132.49257699578635,24.0,0.0,0.046875,0.1875
954,0,1320,1250-1400,10,1,white,62,0-1,69.66129032258064,17.6,103.51851851851852,53.92,0.41935483870967744,0.6935483870967742,145.64992758249718,13.0,0.8571428571428571,0.11290322580645161,0.24193548387096775
961,0,1320,1250-1400,10,1,white,40,0-1,119.4,33.1,148.16666666666666,0.0,0.275,0.45,225.0047555053004,38.0,0.6666666666666666,0.15,0.275
960,0,1320,1250-1400,10,1,black,53,0-1,79.30188679245283,36.3,105.18518518518519,62.5,0.32075471698113206,0.6226415094339622,161.41141444588465,11.0,0.4,0.11320754716981132,0.24528301886792453
957,0,1320,1250-1400,10,1,black,45,0-1,55.28888888888889,28.3,59.645161290322584,89.0,0.3111111111111111,0.6222222222222222,84.16745800874779,21.0,0.5,0.06666666666666667,0.15555555555555556
964,0,1320,1250-1400,10,1,white,52,1-0,82.0,23.2,39.833333333333336,138.125,0.36538461538461536,0.5576923076923077,203.50968602917234,10.0,1.0,0.09615384615384616,0.15384615384615385
958,0,1320,1250-1400,10,1,black,53,1-0,117.73584905660377,51.3,93.175,666.6666666666666,0.3018867924528302,0.6037735849056604,225.8391605782624,24.0,0.5,0.16981132075471697,0.24528301886792453
967,0,1320,1250-1400,10,1,black,38,0-1,73.76315789473684,21.3,92.5,0.0,0.4473684210526316,0.6842105263157895,171.33292217669853,14.5,0.5,0.13157894736842105,0.13157894736842105
970,0,1320,1250-1400,10,1,white,32,1-0,52.375,68.5,45.04545454545455,0.0,0.375,0.59375,54.33734328249772,31.5,1.0,0.0,0.21875
952,0,1320,1250-1400,10,1,white,81,0-1,68.69135802469135,45.5,41.375,87.57446808510639,0.3950617283950617,0.6049382716049383,113.77404963242147,15.0,0.5,0.1111111111111111,0.24691358024691357
966,0,1320,1250-1400,10,1,black,82,1-0,138.390243902439,41.2,149.69230769230768,152.3728813559322,0.32926829268292684,0.6951219512195121,278.94595840358846,28.5,0.7692307692307693,0.15853658536585366,0.24390243902439024
968,0,1320,1250-1400,10,1,white,28,1-0,63.42857142857143,55.1,68.05555555555556,0.0,0.4642857142857143,0.6071428571428571,122.17885852056305,12.5,1.0,0.03571428571428571,0.17857142857142858
972,0,1320,1250-1400,10,1,black,52,0-1,52.07692307692308,17.3,35.45,83.0,0.34615384615384615,0.6153846153846154,145.47506343989082,10.0,0.5,0.038461538461538464,0.09615384615384616
965,0,1320,1250-1400,10,1,white,60,0-1,88.56666666666666,31.8,118.94594594594595,45.76923076923077,0.4,0.65,155.15361921513636,37.5,0.6363636363636364,0.15,0.25
963,0,1320,1250-1400,10,1,white,100,*,76.06,15.3,134.06666666666666,57.18333333333333,0.24,0.5,155.30143721163697,25.5,0.5714285714285714,0.09,0.19
973,0,1320,1250-1400,10,1,black,47,0-1,98.31914893617021,33.3,49.53846153846154,272.72727272727275,0.44680851063829785,0.6808510638297872,240.85115968722243,10.0,0.4,0.06382978723404255,0.19148936170212766
969,0,1320,1250-1400,10,1,black,31,1-0,127.45161290322581,50.9,163.9047619047619,0.0,0.3225806451612903,0.5161290322580645,216.50625241804963,32.0,0.5,0.1935483870967742,0.2903225806451613
974,0,1320,1250-1400,10,1,black,43,1-0,143.2325581395349,70.6,144.05555555555554,190.66666666666666,0.3488372093023256,0.5116279069767442,230.9748639509868,58.0,0.3333333333333333,0.18604651162790697,0.3953488372093023
976,0,1320,1250-1400,10,1,white,59,1-0,55.101694915254235,23.2,79.44736842105263,0.0,0.3220338983050847,0.6101694915254238,126.30467534527935,12.0,0.0,0.06779661016949153,0.13559322033898305
977,0,1320,1250-1400,10,1,black,65,0-1,97.53846153846153,25.0,63.69565217391305,144.53125,0.3384615384615385,0.676923076923077,214.4099651044575,14.0,0.2857142857142857,0.12307692307692308,0.2
978,0,1320,1250-1400,10,1,white,43,1-0,144.1860465116279,46.0,138.06666666666666,203.83333333333334,0.4186046511627907,0.6744186046511628,270.4561397458567,17.0,0.6666666666666666,0.20930232558139536,0.3023255813953488
971,0,1320,1250-1400,10,1,white,99,1-0,92.0,39.6,137.13333333333333,89.93243243243244,0.32323232323232326,0.5858585858585859,190.18252795510406,17.0,0.5833333333333334,0.10101010101010101,0.23232323232323232
982,0,1320,1250-1400,10,1,black,54,1/2-1/2,60.648148148148145,24.8,48.72,95.21052631578948,0.37037037037037035,0.6296296296296297,149.90801592080194,4.0,0.75,0.05555555555555555,0.2037037037037037
980,0,1320,1250-1400,10,1,black,47,1-0,81.2127659574468,46.9,128.76923076923077,0.0,0.3617021276595745,0.7021276595744681,168.66332272540768,20.0,0.8571428571428571,0.10638297872340426,0.14893617021276595
985,0,1320,1250-1400,10,1,white,42,1-0,27.214285714285715,30.5,41.15,1.25,0.4523809523809524,0.7142857142857143,43.63732331839977,6.5,1.0,0.0,0.07142857142857142
981,0,1320,1250-1400,10,1,black,56,0-1,88.03571428571429,28.0,66.79166666666667,138.5,0.30357142857142855,0.5357142857142857,190.43661902939502,28.5,1.0,0.10714285714285714,0.21428571428571427
975,0,1320,1250-1400,10,1,black,84,1-0,97.63095238095238,22.2,82.5909090909091,118.5,0.34523809523809523,0.6190476190476191,212.40750254449162,18.0,0.6666666666666666,0.13095238095238096,0.20238095238095238
983,0,1320,1250-1400,10,1,white,95,0-1,124.43157894736842,11.6,88.9090909090909,154.74603174603175,0.3473684210526316,0.6526315789473685,259.1689005316225,18.0,0.8,0.15789473684210525,0.2631578947368421
987,0,1320,1250-1400,10,1,black,38,0-1,26.236842105263158,3.6,34.32142857142857,0.0,0.42105263157894735,0.7368421052631579,41.68139444235617,3.5,1.0,0.0,0.10526315789473684
988,0,1320,1250-1400,10,1,black,28,0-1,92.85714285714286,8.7,139.61111111111111,0.0,0.42857142857142855,0.5714285714285714,205.7237597024769,4.0,0.4,0.17857142857142858,0.21428571428571427
984,0,1320,1250-1400,10,1,black,85,1/2-1/2,46.023529411764706,19.1,79.97435897435898,16.72222222222222,0.3176470588235294,0.611764705882353,76.62129583724455,4.0,1.0,0.058823529411764705,0.16470588235294117
986,0,1320,1250-1400,10,1,white,68,0-1,102.80882352941177,20.6,91.88888888888889,138.83870967741936,0.23529411764705882,0.5588235294117647,204.54765426013034,31.5,0.25,0.10294117647058823,0.25
979,0,1320,1250-1400,10,1,white,100,*,74.98,75.1,61.95454545454545,79.17647058823529,0.33,0.6,113.25563827024244,20.5,0.3333333333333333,0.14,0.24
994,0,1320,1250-1400,10,1,white,32,1-0,46.09375,13.2,61.04545454545455,0.0,0.375,0.71875,173.74035213771583,2.5,1.0,0.03125,0.0625
989,0,1320,1250-1400,10,1,black,54,0-1,80.5925925925926,55.4,86.94736842105263,82.33333333333333,0.3148148148148148,0.7222222222222222,138.43055733612277,41.5,0.6666666666666666,0.09259259259259259,0.18518518518518517
995,0,1320,1250-1400,10,1,white,43,1-0,87.23255813953489,36.8,83.0,147.4,0.3953488372093023,0.6046511627906976,174.9386387052917,17.0,0.6,0.11627906976744186,0.23255813953488372
996,0,1320,1250-1400,10,1,white,23,1-0,46.391304347826086,54.8,43.25,0.0,0.391304347826087,0.6521739130434783,64.46754433210343,21.0,1.0,0.043478260869565216,0.13043478260869565
991,0,1320,1250-1400,10,1,white,39,0-1,103.84615384615384,30.2,101.8695652173913,234.16666666666666,0.1794871794871795,0.5128205128205128,170.65582975332794,49.0,0.5,0.10256410256410256,0.3333333333333333
990,0,1320,1250-1400,10,1,black,78,1-0,131.56410256410257,20.1,58.1,218.89473684210526,0.4230769230769231,0.717948717948718,248.78543890029007,11.5,0.6470588235294118,0.19230769230769232,0.3076923076923077
1001,0,1320,1250-1400,25,1,white,32,1-0,32.0,31.1,32.40909090909091,0.0,0.5625,0.8125,55.19510847892229,6.0,1.0,0.03125,0.125
993,0,1320,1250-1400,10,1,black,74,1-0,140.5,15.7,93.625,226.375,0.2972972972972973,0.6756756756756757,274.61133468073587,30.5,0.2857142857142857,0.14864864864864866,0.2702702702702703
997,0,1320,1250-1400,10,1,black,74,0-1,63.5,33.7,78.5,65.76923076923077,0.44594594594594594,0.6891891891891891,88.84502906290925,21.0,1.0,0.08108108108108109,0.22972972972972974
1003,0,1320,1250-1400,25,1,black,47,0-1,25.53191489361702,13.5,13.2,31.21875,0.5531914893617021,0.6808510638297872,50.67873407872916,4.0,0.6666666666666666,0.02127659574468085,0.0851063829787234
992,0,1320,1250-1400,10,1,white,60,1-0,56.516666666666666,31.6,67.61538461538461,39.81818181818182,0.4,0.65,95.402042547433,16.5,0.7272727272727273,0.06666666666666667,0.18333333333333332
999,0,1320,1250-1400,10,1,black,61,1-0,148.27868852459017,20.6,149.08695652173913,193.21428571428572,0.22950819672131148,0.6557377049180327,259.14994274456154,46.0,0.25,0.19672131147540983,0.3114754098360656
1000,0,1320,1250-1400,25,1,black,62,0-1,56.03225806451613,32.5,59.68421052631579,61.06060606060606,0.41935483870967744,0.6290322580645161,101.71734519862373,11.0,1.0,0.08064516129032258,0.14516129032258066
1008,0,1320,1250-1400,25,1,white,29,1-0,107.0,15.9,154.94736842105263,0.0,0.5517241379310345,0.7931034482758621,251.57078937938226,13.0,0.8,0.10344827586206896,0.1724137931034483
1002,0,1320,1250-1400,25,1,black,30,1-0,94.76666666666667,27.3,128.5,0.0,0.5,0.6666666666666666,190.90672824415824,29.5,1.0,0.13333333333333333,0.23333333333333334
1005,0,1320,1250-1400,25,1,black,44,0-1,23.113636363636363,18.6,33.608695652173914,5.2727272727272725,0.5,0.7272727272727273,39.68524795133171,3.5,1.0,0.022727272727272728,0.022727272727272728
1004,0,1320,1250-1400,25,1,white,53,0-1,156.32075471698113,38.9,147.80645161290323,276.1666666666667,0.49056603773584906,0.660377358490566,257.11041410440737,72.0,0.5,0.18867924528301888,0.4528301886792453
998,0,1320,1250-1400,10,1,black,100,*,78.2,67.1,67.0,82.54166666666667,0.37,0.57,161.23820887122267,16.5,0.75,0.11,0.23
1011,0,1320,1250-1400,25,1,black,37,0-1,90.32432432432432,16.4,117.70370370370371,0.0,0.5135135135135135,0.8108108108108109,226.77695364746512,13.0,0.0,0.08108108108108109,0.1891891891891892
1009,0,1320,1250-1400,25,1,white,52,1-0,46.94230769230769,14.8,17.666666666666668,82.29166666666667,0.46153846153846156,0.6538461538461539,141.50175501242953,7.5,1.0,0.038461538461538464,0.07692307692307693
1016,0,1320,1250-1400,25,1,white,32,1/2-1/2,60.03125,30.1,73.63636363636364,0.0,0.34375,0.625,111.86556786356336,35.0,0.6666666666666666,0.03125,0.15625
1015,0,1320,1250-1400,25,1,white,49,1-0,70.08163265306122,78.4,64.66666666666667,78.88888888888889,0.40816326530612246,0.7755102040816326,103.16973071647494,33.0,0.4,0.10204081632653061,0.20408163265306123
1012,0,1320,1250-1400,25,1,black,58,0-1,67.37931034482759,18.6,107.77272727272727,51.96153846153846,0.3793103448275862,0.7068965517241379,154.29381148183916,3.5,0.6,0.08620689655172414,0.15517241379310345
1017,0,1320,1250-1400,25,1,black,32,1-0,100.90625,34.7,131.0,0.0,0.28125,0.5,182.42384701824895,47.5,1.0,0.125,0.21875
1007,0,1320,1250-1400,25,1,white,54,0-1,139.03703703703704,67.7,70.875,256.5,0.4074074074074074,0.6851851851851852,237.0599988878392,31.0,0.3333333333333333,0.2222222222222222,0.2777777777777778
1018,0,1320,1250-1400,25,1,white,49,1-0,38.775510204081634,29.6,63.6,1.0,0.5102040816326531,0.7346938775510204,62.96460466854547,5.0,1.0,0.04081632653061224,0.16326530612244897
1013,0,1320,1250-1400,25,1,white,45,1-0,62.37777777777778,16.5,82.5625,0.0,0.4666666666666667,0.7333333333333333,126.81540195433483,10.0,0.8,0.06666666666666667,0.2
1019,0,1320,1250-1400,25,1,white,36,1/2-1/2,34.333333333333336,15.3,50.68421052631579,17.142857142857142,0.4166666666666667,0.6944444444444444,57.13823393996158,11.0,0.0,0.05555555555555555,0.08333333333333333
1006,0,1320,1250-1400,25,1,white,59,1-0,71.42372881355932,16.0,82.08823529411765,84.2,0.423728813559322,0.6779661016949152,112.27617333147917,19.0,0.6666666666666666,0.1016949152542373,0.23728813559322035
1026,0,1320,1250-1400,25,1,white,29,1-0,26.82758620689655,7.4,41.411764705882355,0.0,0.41379310344827586,0.7241379310344828,44.850763239203864,8.0,1.0,0.0,0.06896551724137931
1025,0,1320,1250-1400,25,1,black,27,0-1,67.14814814814815,38.6,83.94117647058823,0.0,0.5555555555555556,0.7037037037037037,190.79574180039566,8.0,0.75,0.07407407407407407,0.14814814814814814
1021,0,1320,1250-1400,25,1,black,41,0-1,53.90243902439025,9.7,26.19047619047619,156.3,0.5365853658536586,0.7804878048780488,157.5273580386484,7.0,0.8571428571428571,0.04878048780487805,0.12195121951219512
1020,0,1320,1250-1400,25,1,black,44,1-0,130.11363636363637,26.8,77.625,234.16666666666666,0.3409090909090909,0.5681818181818182,209.85570972684704,33.5,0.3333333333333333,0.18181818181818182,0.3181818181818182
1022,0,1320,1250-1400,25,1,white,34,1-0,72.44117647058823,51.0,81.375,0.0,0.5,0.6764705882352942,144.2960990008088,9.5,0.6,0.08823529411764706,0.20588235294117646
1024,0,1320,1250-1400,25,1,white,44,1-0,79.72727272727273,20.2,58.476190476190474,159.84615384615384,0.4772727272727273,0.6818181818181818,161.91669626362076,14.0,0.6666666666666666,0.13636363636363635,0.22727272727272727
1029,0,1320,1250-1400,25,1,white,37,1-0,165.43243243243242,47.0,40.916666666666664,344.0,0.5405405405405406,0.7297297297297297,334.3263125637312,6.0,0.2,0.16216216216216217,0.2702702702702703
1023,0,1320,1250-1400,25,1,black,45,1/2-1/2,31.755555555555556,34.9,46.904761904761905,6.785714285714286,0.4222222222222222,0.6888888888888889,55.945273082244505,9.0,0.6666666666666666,0.044444444444444446,0.06666666666666667
1010,0,1320,1250-1400,25,1,black,100,*,89.7,43.2,77.0,99.33333333333333,0.38,0.65,165.17303048621466,16.0,0.23076923076923078,0.2,0.25
1027,0,1320,1250-1400,25,1,white,41,1-0,38.58536585365854,25.8,42.70967741935484,0.0,0.36585365853658536,0.6829268292682927,44.797634742525055,23.0,1.0,0.0,0.0975609756097561
1014,0,1320,1250-1400,25,1,black,100,*,50.26,68.7,99.45,33.57142857142857,0.47,0.68,113.14306165205174,7.0,0.0,0.07,0.13
1040,0,1320,1250-1400,25,1,white,29,1-0,137.44827586206895,12.7,203.10526315789474,0.0,0.5862068965517241,0.7586206896551724,300.75176913022204,3.0,0.0,0.1724137931034483,0.20689655172413793
1032,0,1320,1250-1400,25,1,black,32,0-1,48.40625,50.7,47.36363636363637,0.0,0.5,0.65625,76.94838341991013,11.0,0.8,0.03125,0.21875
1028,0,1320,1250-1400,25,1,black,45,0-1,67.68888888888888,25.0,29.375,190.0909090909091,0.4888888888888889,0.6888888888888889,207.6885298520329,3.0,0.5,0.06666666666666667,0.08888888888888889
1037,0,1320,1250-1400,25,1,white,29,1-0,40.6551724137931,62.1,29.36842105263158,0.0,0.5172413793103449,0.7586206896551724,75.71829636409299,11.0,1.0,0.06896551724137931,0.10344827586206896
1031,0,1320,1250-1400,25,1,white,22,0-1,96.5,57.7,128.83333333333334,0.0,0.2727272727272727,0.5,205.51083802431089,42.5,0.0,0.09090909090909091,0.18181818181818182
1030,0,1320,1250-1400,25,1,white,45,1-0,80.75555555555556,24.9,96.71428571428571,0.0,0.3111111111111111,0.7333333333333333,119.58672456154164,27.0,0.5,0.13333333333333333,0.28888888888888886
1035,0,1320,1250-1400,25,1,white,36,1-0,77.27777777777777,92.0,71.61538461538461,0.0,0.3888888888888889,0.6111111111111112,183.79768634608232,9.5,0.3333333333333333,0.08333333333333333,0.16666666666666666
1042,0,1320,1250-1400,25,1,white,16,1-0,19.9375,22.6,15.5,0.0,0.6875,0.6875,24.8456956785275,4.0,1.0,0.0,0.0
1033,0,1320,1250-1400,25,1,black,36,0-1,72.05555555555556,50.5,40.69230769230769,120.0,0.5,0.7222222222222222,132.83300803900875,7.5,0.7142857142857143,0.1388888888888889,0.16666666666666666
1036,0,1320,1250-1400,25,1,white,38,1-0,53.44736842105263,6.2,44.470588235294116,110.27272727272727,0.5789473684210527,0.6842105263157895,164.92641060220595,0.0,0.8,0.02631578947368421,0.15789473684210525
1039,0,1320,1250-1400,25,1,white,73,1-0,46.16438356164384,31.9,59.03846153846154,40.972972972972975,0.3835616438356164,0.589041095890411,124.48172157165047,6.0,1.0,0.0273972602739726,0.0958904109589041
1045,0,1320,1250-1400,25,1,white,20,1-0,25.5,27.7,23.3,0.0,0.6,0.7,45.5351512570234,6.0,1.0,0.0,0.1
1047,0,1320,1250-1400,25,1,white,31,1-0,24.06451612903226,13.2,38.375,0.0,0.45161290322580644,0.7419354838709677,35.85088785859759,7.0,1.0,0.0,0.03225806451612903
1034,0,1320,1250-1400,25,1,black,46,0-1,26.782608695652176,22.9,34.58620689655172,0.0,0.5434782608695652,0.6956521739130435,47.07529262578621,5.0,1.0,0.021739130434782608,0.06521739130434782
1038,0,1320,1250-1400,25,1,black,70,0-1,69.37142857142857,38.8,74.46666666666667,0.0,0.4,0.6571428571428571,126.55017880312157,21.5,0.4,0.11428571428571428,0.14285714285714285
1050,0,1320,1250-1400,25,1,black,26,0-1,35.92307692307692,37.0,37.15384615384615,27.0,0.5769230769230769,0.8076923076923077,53.32911102615753,2.0,1.0,0.038461538461538464,0.11538461538461539
1043,0,1320,1250-1400,25,1,white,55,1-0,54.85454545454545,16.1,58.5,69.14285714285714,0.4909090909090909,0.7636363636363637,141.5517146977892,7.0,0.8333333333333334,0.03636363636363636,0.16363636363636364
1052,0,1320,1250-1400,25,1,white,38,0-1,98.21052631578948,41.8,118.35714285714286,0.0,0.23684210526315788,0.5789473684210527,176.12124380884785,44.5,0.3333333333333333,0.15789473684210525,0.18421052631578946
1054,0,1320,1250-1400,25,1,black,38,1-0,83.63157894736842,99.5,55.166666666666664,95.0625,0.42105263157894735,0.5789473684210527,169.33918330607978,35.5,0.5,0.07894736842105263,0.18421052631578946
1053,0,1320,1250-1400,25,1,white,25,1-0,36.08,28.5,47.46153846153846,0.0,0.52,0.84,90.42031630114992,5.0,0.3333333333333333,0.04,0.04
1048,0,1320,1250-1400,25,1,white,43,1-0,61.55813953488372,11.9,76.60606060606061,0.0,0.4883720930232558,0.6976744186046512,102.47933480294915,15.0,1.0,0.11627906976744186,0.18604651162790697
1046,0,1320,1250-1400,25,1,black,100,*,89.02,53.1,74.02941176470588,104.53571428571429,0.4,0.63,153.9350499399016,43.5,0.8,0.11,0.25
1041,0,1320,1250-1400,25,1,black,55,0-1,82.30909090909091,40.0,100.97297297297297,48.875,0.43636363636363634,0.7090909090909091,141.18857444467318,15.0,0.3333333333333333,0.10909090909090909,0.2727272727272727
1044,0,1320,1250-1400,25,1,white,76,1-0,48.026315789473685,10.7,44.285714285714285,56.21153846153846,0.5657894736842105,0.75,105.83912490242344,6.5,0.4,0.06578947368421052,0.15789473684210525
1049,0,1320,1250-1400,25,1,black,72,1-0,51.40277777777778,22.8,86.08333333333333,37.026315789473685,0.4444444444444444,0.7222222222222222,104.3974323495211,12.5,0.5,0.06944444444444445,0.1388888888888889
1051,0,1320,1250-1400,25,1,white,52,1-0,50.90384615384615,18.6,57.86666666666667,60.416666666666664,0.38461538461538464,0.5576923076923077,93.44090267596631,8.5,1.0,0.07692307692307693,0.1346153846153846
1056,0,1320,1250-1400,25,1,black,50,0-1,42.22,22.3,58.56,28.266666666666666,0.32,0.5,62.27817916413421,20.0,1.0,0.02,0.12
1060,0,1320,1250-1400,25,1,black,20,0-1,27.5,38.3,16.7,0.0,0.6,0.9,39.16056690090173,13.5,1.0,0.0,0.05
1057,0,1320,1250-1400,25,1,black,44,0-1,53.75,9.2,32.529411764705884,101.17647058823529,0.5,0.6818181818181818,158.4078632403191,2.0,0.5,0.06818181818181818,0.09090909090909091
1061,0,1320,1250-1400,25,1,white,25,1-0,59.4,65.6,55.266666666666666,0.0,0.48,0.72,99.59999999999998,13.0,0.6666666666666666,0.08,0.2
1055,0,1320,1250-1400,25,1,white,50,1-0,76.26,32.9,72.91176470588235,167.5,0.5,0.64,167.7769721982132,18.0,0.0,0.08,0.18
1059,0,1320,1250-1400,25,1,black,42,0-1,92.76190476190476,49.7,62.2,145.05882352941177,0.38095238095238093,0.6190476190476191,127.93986859976158,30.0,0.16666666666666666,0.14285714285714285,0.3333333333333333
1062,0,1320,1250-1400,25,1,white,35,1-0,71.97142857142858,39.5,98.88235294117646,55.375,0.5142857142857142,0.7428571428571429,113.95199132323494,10.0,0.5,0.11428571428571428,0.22857142857142856
